"year","month","region","mean_del","n_all","n_del","p","dt.str","date"
2011,7,"Hawaii",1.98910364456234,15210,153,0.0100591715976331,"2011-7-1",2011-07-01
2011,7,"Northeast",1.88975333375737,56103,327,0.00582856531736271,"2011-7-1",2011-07-01
2011,7,"NorthRockies",2.63833073716846,72733,942,0.0129514800709444,"2011-7-1",2011-07-01
2011,7,"Northwest",1.18510575597865,8550,54,0.00631578947368421,"2011-7-1",2011-07-01
2011,7,"South",4.42603330593752,47428,433,0.00912962806780805,"2011-7-1",2011-07-01
2011,7,"Southeast",1.49631470686163,107035,1515,0.0141542486102677,"2011-7-1",2011-07-01
2011,7,"Southwest",2.46741739451052,22825,250,0.0109529025191676,"2011-7-1",2011-07-01
2011,7,"UpperMidwest",1.41258358746214,84884,801,0.00943640733235946,"2011-7-1",2011-07-01
2011,7,"West",2.62021730863045,61936,767,0.0123837509687419,"2011-7-1",2011-07-01
2011,7,NA,2.36408808606424,3953,39,0.00986592461421705,"2011-7-1",2011-07-01
2011,8,"Alaska",2.77210873287651,22430,335,0.0149353544360232,"2011-8-1",2011-08-01
2011,8,"Central",2.54349851106579,43389,769,0.0177233861116873,"2011-8-1",2011-08-01
2011,8,"Hawaii",3.15634381449187,15032,243,0.0161655135710484,"2011-8-1",2011-08-01
2011,8,"Northeast",1.7971644063297,55506,368,0.0066299138831838,"2011-8-1",2011-08-01
2011,8,"NorthRockies",2.91302957205891,72648,716,0.00985574275960797,"2011-8-1",2011-08-01
2011,8,"Northwest",1.53424163456872,8529,50,0.00586235197561262,"2011-8-1",2011-08-01
2011,8,"South",3.50056232958628,46466,381,0.00819954375242113,"2011-8-1",2011-08-01
2011,8,"Southeast",2.42086971061054,105709,1570,0.0148520939560492,"2011-8-1",2011-08-01
2011,8,"Southwest",4.49275420045704,22566,338,0.0149782859168661,"2011-8-1",2011-08-01
2011,8,"UpperMidwest",2.3359662172508,83725,1113,0.0132935204538668,"2011-8-1",2011-08-01
2011,8,"West",1.80309477178636,61500,452,0.00734959349593496,"2011-8-1",2011-08-01
2011,8,NA,3.74917256008305,3884,38,0.009783728115345,"2011-8-1",2011-08-01
2011,9,"Alaska",1.46022209019447,20509,146,0.0071188258813204,"2011-9-1",2011-09-01
2011,9,"Central",2.31247357968873,38960,268,0.0068788501026694,"2011-9-1",2011-09-01
2011,9,"Hawaii",2.19939297455237,13567,135,0.00995061546399351,"2011-9-1",2011-09-01
2011,9,"Northeast",2.03848704144515,50203,189,0.00376471525606039,"2011-9-1",2011-09-01
2011,9,"NorthRockies",2.4918162367992,65520,624,0.00952380952380952,"2011-9-1",2011-09-01
2011,9,"Northwest",6.44034485268037,7365,30,0.00407331975560081,"2011-9-1",2011-09-01
2011,9,"South",1.50981773527333,41347,268,0.00648172781580284,"2011-9-1",2011-09-01
2011,9,"Southeast",1.1873594605105,95590,410,0.00428915158489382,"2011-9-1",2011-09-01
2011,9,"Southwest",3.7452265020332,19746,197,0.00997670414261116,"2011-9-1",2011-09-01
2011,9,"UpperMidwest",2.71149660372329,75634,566,0.00748340693338975,"2011-9-1",2011-09-01
2011,9,"West",2.27362421689589,55611,235,0.00422578266889644,"2011-9-1",2011-09-01
2011,9,NA,3.44684193121693,3363,30,0.00892060660124889,"2011-9-1",2011-09-01
2011,10,"Alaska",1.59875729811641,21608,38,0.00175860792299148,"2011-10-1",2011-10-01
2011,10,"Central",1.48629283481115,40649,255,0.00627321705331004,"2011-10-1",2011-10-01
2011,10,"Hawaii",1.48081313274479,14138,55,0.00389022492573207,"2011-10-1",2011-10-01
2011,10,"Northeast",1.44721483806926,51817,105,0.00202636200474748,"2011-10-1",2011-10-01
2011,10,"NorthRockies",3.52544214083736,66711,449,0.00673052420140607,"2011-10-1",2011-10-01
2011,10,"Northwest",16.6810843476514,7376,36,0.00488069414316703,"2011-10-1",2011-10-01
2011,10,"South",5.86716847415818,42859,340,0.00793298957045195,"2011-10-1",2011-10-01
2011,10,"Southeast",2.10780370005538,98568,338,0.00342910478045613,"2011-10-1",2011-10-01
2011,10,"Southwest",2.29612909744156,20796,185,0.00889594152721677,"2011-10-1",2011-10-01
2011,10,"UpperMidwest",5.45289462791014,78341,389,0.00496547146449496,"2011-10-1",2011-10-01
2011,10,"West",1.14869007093295,58108,153,0.00263302815447098,"2011-10-1",2011-10-01
2011,10,NA,8.83403914925654,3347,18,0.00537795040334628,"2011-10-1",2011-10-01
2011,11,"Alaska",2.20867479613238,20340,57,0.0028023598820059,"2011-11-1",2011-11-01
2011,11,"Central",1.86296811974653,38588,193,0.0050015548875298,"2011-11-1",2011-11-01
2011,11,"Hawaii",1.14822376859444,12954,49,0.00378261540836807,"2011-11-1",2011-11-01
2011,11,"Northeast",2.63712274553205,49521,195,0.00393772339007694,"2011-11-1",2011-11-01
2011,11,"NorthRockies",3.49209561200944,62876,409,0.00650486672180164,"2011-11-1",2011-11-01
2011,11,"Northwest",2.02579435486831,6851,35,0.00510874324916071,"2011-11-1",2011-11-01
2011,11,"South",1.3432822748423,40945,283,0.00691171083160337,"2011-11-1",2011-11-01
2011,11,"Southeast",2.79017357353118,93522,484,0.0051752528816749,"2011-11-1",2011-11-01
2011,11,"Southwest",1.05865702436613,20654,41,0.00198508763435654,"2011-11-1",2011-11-01
2011,11,"UpperMidwest",1.30880586319746,74093,269,0.00363057238875467,"2011-11-1",2011-11-01
2011,11,"West",4.5228184388056,54612,153,0.00280158206987475,"2011-11-1",2011-11-01
2011,11,NA,5.82594577059362,3083,19,0.00616282841388258,"2011-11-1",2011-11-01
2011,12,"Alaska",3.12568448541832,21520,58,0.00269516728624535,"2011-12-1",2011-12-01
2011,12,"Central",3.21273271531373,39719,141,0.00354993831667464,"2011-12-1",2011-12-01
2011,12,"Hawaii",0.944998389812636,13144,50,0.00380401704199635,"2011-12-1",2011-12-01
2011,12,"Northeast",3.19883579478676,51839,258,0.00497694785779047,"2011-12-1",2011-12-01
2011,12,"NorthRockies",3.42697813459611,64735,1014,0.0156638603537499,"2011-12-1",2011-12-01
2011,12,"Northwest",3.84621216515778,6926,69,0.0099624602945423,"2011-12-1",2011-12-01
2011,12,"South",5.1016310062386,43026,248,0.00576395667735788,"2011-12-1",2011-12-01
2011,12,"Southeast",2.84033810609693,97100,515,0.0053038105046344,"2011-12-1",2011-12-01
2011,12,"Southwest",2.1515830004696,21939,98,0.00446693103605451,"2011-12-1",2011-12-01
2011,12,"UpperMidwest",3.19295831430563,76139,273,0.0035855474855199,"2011-12-1",2011-12-01
2011,12,"West",1.76244898303828,54651,211,0.00386086256427147,"2011-12-1",2011-12-01
2011,12,NA,3.88971401492533,3124,26,0.00832266325224072,"2011-12-1",2011-12-01
2012,1,"Alaska",3.06103441601086,21178,123,0.00580791387288696,"2012-1-1",2012-01-01
2012,1,"Central",3.12900923702019,39157,209,0.00533748755011875,"2012-1-1",2012-01-01
2012,1,"Hawaii",3.8315154206105,12723,103,0.00809557494301658,"2012-1-1",2012-01-01
2012,1,"Northeast",7.06606133333616,51834,288,0.00555619863410117,"2012-1-1",2012-01-01
2012,1,"NorthRockies",19.7234515706457,63959,738,0.0115386419424944,"2012-1-1",2012-01-01
2012,1,"Northwest",3.40050930295629,6453,49,0.00759336742600341,"2012-1-1",2012-01-01
2012,1,"South",3.60283513840618,41269,469,0.0113644624294264,"2012-1-1",2012-01-01
2012,1,"Southeast",3.63982607427248,94377,1799,0.0190618476959429,"2012-1-1",2012-01-01
2012,1,"Southwest",2.20879079152759,21941,159,0.00724670707807301,"2012-1-1",2012-01-01
2012,1,"UpperMidwest",4.16554665811096,75668,550,0.00726859438600201,"2012-1-1",2012-01-01
2012,1,"West",4.78226010268412,54480,365,0.00669970631424376,"2012-1-1",2012-01-01
2012,1,NA,3.22289447592546,3062,35,0.011430437622469,"2012-1-1",2012-01-01
2012,2,"Alaska",12.7038794977587,20474,109,0.00532382533945492,"2012-2-1",2012-02-01
2012,2,"Central",1.88975509278028,36969,183,0.00495009332143147,"2012-2-1",2012-02-01
2012,2,"Hawaii",1.46921066221412,12233,54,0.00441428921768985,"2012-2-1",2012-02-01
2012,2,"Northeast",1.8006713486645,49704,167,0.00335989055206824,"2012-2-1",2012-02-01
2012,2,"NorthRockies",21.0846180701904,61373,527,0.00858683786029687,"2012-2-1",2012-02-01
2012,2,"Northwest",3.33330869364611,6046,32,0.00529275554085346,"2012-2-1",2012-02-01
2012,2,"South",6.37598836784343,39694,391,0.00985035521741321,"2012-2-1",2012-02-01
2012,2,"Southeast",3.62774423853786,89939,789,0.0087726125485051,"2012-2-1",2012-02-01
2012,2,"Southwest",3.47040974106826,21065,84,0.00398765725136482,"2012-2-1",2012-02-01
2012,2,"UpperMidwest",4.66521828565195,72497,285,0.00393119715298564,"2012-2-1",2012-02-01
2012,2,"West",1.62248443819803,51854,177,0.00341343001504223,"2012-2-1",2012-02-01
2012,2,NA,4.75858992677732,2946,35,0.0118805159538357,"2012-2-1",2012-02-01
2012,3,"Alaska",2.85723895713061,22990,153,0.00665506742061766,"2012-3-1",2012-03-01
2012,3,"Central",3.68221544219353,41032,345,0.00840807174887892,"2012-3-1",2012-03-01
2012,3,"Hawaii",2.28385927822852,13875,68,0.0049009009009009,"2012-3-1",2012-03-01
2012,3,"Northeast",3.51463379110586,55846,394,0.00705511585431365,"2012-3-1",2012-03-01
2012,3,"NorthRockies",4.17274670135196,68672,1177,0.0171394454799627,"2012-3-1",2012-03-01
2012,3,"Northwest",2.65718540008869,6722,57,0.008479619160964,"2012-3-1",2012-03-01
2012,3,"South",3.96204376611323,44398,704,0.015856570115771,"2012-3-1",2012-03-01
2012,3,"Southeast",2.1934426186317,100326,931,0.00927974802145007,"2012-3-1",2012-03-01
2012,3,"Southwest",2.16153165988549,23593,113,0.00478955622430382,"2012-3-1",2012-03-01
2012,3,"UpperMidwest",3.49834334898178,82019,612,0.00746168570697034,"2012-3-1",2012-03-01
2012,3,"West",5.80483837983214,58750,310,0.00527659574468085,"2012-3-1",2012-03-01
2012,3,NA,7.14770246619449,3398,41,0.0120659211300765,"2012-3-1",2012-03-01
2012,4,"Alaska",0.729656495301405,22620,89,0.00393457117595049,"2012-4-1",2012-04-01
2012,4,"Central",1.56603441945982,39670,214,0.00539450466347366,"2012-4-1",2012-04-01
2012,4,"Hawaii",1.54563907045016,13874,48,0.00345970880784201,"2012-4-1",2012-04-01
2012,4,"Northeast",1.7141034252149,53540,289,0.00539783339559208,"2012-4-1",2012-04-01
2012,4,"NorthRockies",7.02547915333551,66520,1391,0.0209110042092604,"2012-4-1",2012-04-01
2012,4,"Northwest",2.97735739199482,6878,54,0.0078511195114859,"2012-4-1",2012-04-01
2012,4,"South",1.30708137924206,42355,239,0.00564278125368906,"2012-4-1",2012-04-01
2012,4,"Southeast",2.1957668680684,97126,522,0.00537446203900089,"2012-4-1",2012-04-01
2012,4,"Southwest",0.720521274370155,22560,85,0.0037677304964539,"2012-4-1",2012-04-01
2012,4,"UpperMidwest",5.03191371955756,79663,422,0.0052973149391813,"2012-4-1",2012-04-01
2012,4,"West",1.10485683956954,56886,115,0.00202158703371656,"2012-4-1",2012-04-01
2012,4,NA,1.27436688105309,3332,22,0.00660264105642257,"2012-4-1",2012-04-01
2012,5,"Alaska",2.82360927798783,23793,236,0.00991888370529147,"2012-5-1",2012-05-01
2012,5,"Central",3.86832132230298,40373,544,0.013474351670671,"2012-5-1",2012-05-01
2012,5,"Hawaii",1.37171869945238,14237,63,0.00442508955538386,"2012-5-1",2012-05-01
2012,5,"Northeast",1.92183217384889,54488,268,0.00491851416825723,"2012-5-1",2012-05-01
2012,5,"NorthRockies",5.05749862193703,68522,1556,0.0227080353754998,"2012-5-1",2012-05-01
2012,5,"Northwest",1.77005203964249,7319,31,0.00423555130482306,"2012-5-1",2012-05-01
2012,5,"South",3.05796496844979,44294,330,0.0074502189912855,"2012-5-1",2012-05-01
2012,5,"Southeast",2.88443471796872,99109,1052,0.0106145758710107,"2012-5-1",2012-05-01
2012,5,"Southwest",3.90668830580168,22103,243,0.0109939827172782,"2012-5-1",2012-05-01
2012,5,"UpperMidwest",4.35908716320987,81642,623,0.0076308762646677,"2012-5-1",2012-05-01
2012,5,"West",1.88529175687374,58829,299,0.00508252732495878,"2012-5-1",2012-05-01
2012,5,NA,1.86232230823364,3348,43,0.0128434886499403,"2012-5-1",2012-05-01
2012,6,"Alaska",2.05467219575992,23369,62,0.00265308742350978,"2012-6-1",2012-06-01
2012,6,"Central",1.54493361786445,41114,474,0.0115289195894343,"2012-6-1",2012-06-01
2012,6,"Hawaii",0.712037106617375,14212,58,0.00408105826062482,"2012-6-1",2012-06-01
2012,6,"Northeast",1.54486896381631,55375,290,0.00523702031602709,"2012-6-1",2012-06-01
2012,6,"NorthRockies",10.9451108458184,70073,1324,0.0188945813651478,"2012-6-1",2012-06-01
2012,6,"Northwest",3.70185293001082,7964,54,0.00678051230537418,"2012-6-1",2012-06-01
2012,6,"South",4.98408924121421,46106,340,0.007374311369453,"2012-6-1",2012-06-01
2012,6,"Southeast",1.94945887033481,101204,600,0.00592861942215723,"2012-6-1",2012-06-01
2012,6,"Southwest",1.95489184284849,22326,230,0.0103018901728926,"2012-6-1",2012-06-01
2012,6,"UpperMidwest",4.61453515535574,82147,856,0.0104203440174322,"2012-6-1",2012-06-01
2012,6,"West",2.17397808058166,59180,391,0.00660696181142278,"2012-6-1",2012-06-01
2012,6,NA,1.37182375729903,3724,28,0.0075187969924812,"2012-6-1",2012-06-01
2012,7,"Alaska",2.85567859901785,23203,325,0.0140068094642934,"2012-7-1",2012-07-01
2012,7,"Central",2.44604626738837,42966,526,0.0122422380486897,"2012-7-1",2012-07-01
2012,7,"Hawaii",1.96684986688101,14768,170,0.0115113759479957,"2012-7-1",2012-07-01
2012,7,"Northeast",3.38801242448551,57879,417,0.00720468563727777,"2012-7-1",2012-07-01
2012,7,"NorthRockies",4.24663490784388,72380,1546,0.0213594915722575,"2012-7-1",2012-07-01
2012,7,"Northwest",3.34788179379551,8418,84,0.00997861724875267,"2012-7-1",2012-07-01
2012,7,"South",2.94811734892874,48013,979,0.020390310957449,"2012-7-1",2012-07-01
2012,7,"Southeast",2.70516808900947,104260,1660,0.0159217341262229,"2012-7-1",2012-07-01
2012,7,"Southwest",4.4956874166613,22760,295,0.0129613356766257,"2012-7-1",2012-07-01
2012,7,"UpperMidwest",3.89276278607849,85941,950,0.0110540952513934,"2012-7-1",2012-07-01
2012,7,"West",1.83547037931425,60646,1021,0.0168354054677967,"2012-7-1",2012-07-01
2012,7,NA,4.49736336367949,3897,49,0.012573774698486,"2012-7-1",2012-07-01
2012,8,"Alaska",1.96912648354657,23338,249,0.0106692947124861,"2012-8-1",2012-08-01
2012,8,"Central",2.71967474985109,42581,511,0.0120006575702778,"2012-8-1",2012-08-01
2012,8,"Hawaii",1.52439801262439,14504,179,0.0123414230557088,"2012-8-1",2012-08-01
2012,8,"Northeast",3.44596371732842,57035,350,0.00613658280003507,"2012-8-1",2012-08-01
2012,8,"NorthRockies",1.53484839290623,72562,698,0.00961935999558998,"2012-8-1",2012-08-01
2012,8,"Northwest",3.46350648644437,8300,82,0.00987951807228916,"2012-8-1",2012-08-01
2012,8,"South",2.31118067354154,46917,306,0.00652215614809131,"2012-8-1",2012-08-01
2012,8,"Southeast",2.39094239918494,103467,994,0.00960692781273256,"2012-8-1",2012-08-01
2012,8,"Southwest",2.55676247395395,23350,269,0.0115203426124197,"2012-8-1",2012-08-01
2012,8,"UpperMidwest",2.94564151744497,84179,1229,0.0145998408154053,"2012-8-1",2012-08-01
2012,8,"West",2.12833503291707,60354,352,0.00583225635417702,"2012-8-1",2012-08-01
2012,8,NA,2.25815648089815,4021,32,0.00795821934842079,"2012-8-1",2012-08-01
2012,9,"Alaska",1.86829302813256,21314,167,0.0078352256732664,"2012-9-1",2012-09-01
2012,9,"Central",1.78366399760728,38216,287,0.00750994347917103,"2012-9-1",2012-09-01
2012,9,"Hawaii",0.663375987407404,13593,75,0.0055175457956301,"2012-9-1",2012-09-01
2012,9,"Northeast",2.22825442491559,51032,297,0.00581987772378116,"2012-9-1",2012-09-01
2012,9,"NorthRockies",1.6650706537721,66472,803,0.0120802744012517,"2012-9-1",2012-09-01
2012,9,"Northwest",2.63018000710676,7179,42,0.0058503969912244,"2012-9-1",2012-09-01
2012,9,"South",3.27267451430092,42474,155,0.0036492913311673,"2012-9-1",2012-09-01
2012,9,"Southeast",2.1328399641322,94111,473,0.00502597995983466,"2012-9-1",2012-09-01
2012,9,"Southwest",2.70570848033994,21099,114,0.00540309967297028,"2012-9-1",2012-09-01
2012,9,"UpperMidwest",2.41589780162063,76375,485,0.00635024549918167,"2012-9-1",2012-09-01
2012,9,"West",0.617252620392452,54787,154,0.00281088579407524,"2012-9-1",2012-09-01
2012,9,NA,2.17286082956508,3454,19,0.0055008685581934,"2012-9-1",2012-09-01
2012,10,"Alaska",0.940738736310396,22494,62,0.00275629056637325,"2012-10-1",2012-10-01
2012,10,"Central",1.74758197749286,39810,121,0.0030394373273047,"2012-10-1",2012-10-01
2012,10,"Hawaii",1.66811394675769,14355,63,0.00438871473354232,"2012-10-1",2012-10-01
2012,10,"Northeast",2.52545389113898,53606,222,0.00414132746334366,"2012-10-1",2012-10-01
2012,10,"NorthRockies",1.3072243391775,70120,287,0.00409298345693098,"2012-10-1",2012-10-01
2012,10,"Northwest",1.43946530059092,7240,28,0.00386740331491713,"2012-10-1",2012-10-01
2012,10,"South",6.98144436673042,45142,101,0.00223738425413141,"2012-10-1",2012-10-01
2012,10,"Southeast",1.10102778692598,98465,616,0.00625603006144315,"2012-10-1",2012-10-01
2012,10,"Southwest",1.87246304458746,22759,119,0.00522870073377565,"2012-10-1",2012-10-01
2012,10,"UpperMidwest",2.00916559609548,79888,471,0.00589575405567795,"2012-10-1",2012-10-01
2012,10,"West",0.905405701806773,57733,212,0.00367207662861795,"2012-10-1",2012-10-01
2012,10,NA,1.23697846299049,3572,24,0.00671892497200448,"2012-10-1",2012-10-01
2012,11,"Alaska",5.03739081925814,21606,55,0.00254558918818847,"2012-11-1",2012-11-01
2012,11,"Central",3.51865706217288,37969,95,0.00250204113882378,"2012-11-1",2012-11-01
2012,11,"Hawaii",2.26699433135282,13282,65,0.00489384128896251,"2012-11-1",2012-11-01
2012,11,"Northeast",4.11814317260667,51204,201,0.00392547457229904,"2012-11-1",2012-11-01
2012,11,"NorthRockies",3.0436337747409,65343,205,0.00313729091103867,"2012-11-1",2012-11-01
2012,11,"Northwest",7.14504621712049,6622,25,0.00377529447296889,"2012-11-1",2012-11-01
2012,11,"South",2.93990954413802,43148,81,0.00187725966441086,"2012-11-1",2012-11-01
2012,11,"Southeast",3.310477050029,93340,438,0.00469252196271695,"2012-11-1",2012-11-01
2012,11,"Southwest",1.61265683687972,22529,78,0.00346220427005193,"2012-11-1",2012-11-01
2012,11,"UpperMidwest",2.40499741916705,75689,382,0.00504696851590059,"2012-11-1",2012-11-01
2012,11,"West",5.51349749076428,54053,135,0.00249754870219969,"2012-11-1",2012-11-01
2012,11,NA,3.30888905502392,3143,14,0.0044543429844098,"2012-11-1",2012-11-01
2012,12,"Alaska",2.75497544266237,21576,204,0.00945494994438265,"2012-12-1",2012-12-01
2012,12,"Central",2.35109872632657,38468,325,0.00844858063845274,"2012-12-1",2012-12-01
2012,12,"Hawaii",1.90909098431148,13255,154,0.0116182572614108,"2012-12-1",2012-12-01
2012,12,"Northeast",3.25103204841958,52719,345,0.00654413019973824,"2012-12-1",2012-12-01
2012,12,"NorthRockies",3.67631303852006,65727,1458,0.0221826646583596,"2012-12-1",2012-12-01
2012,12,"Northwest",4.44051127823953,6708,68,0.0101371496720334,"2012-12-1",2012-12-01
2012,12,"South",5.77775918302262,44069,374,0.00848669132496766,"2012-12-1",2012-12-01
2012,12,"Southeast",2.45556306145462,94027,1782,0.0189520031480319,"2012-12-1",2012-12-01
2012,12,"Southwest",4.17273298562639,23410,204,0.00871422469030329,"2012-12-1",2012-12-01
2012,12,"UpperMidwest",3.08660298704447,77326,710,0.00918190518066368,"2012-12-1",2012-12-01
2012,12,"West",2.91729924553309,53914,314,0.0058240902177542,"2012-12-1",2012-12-01
2012,12,NA,5.70773461301329,3019,33,0.0109307717787347,"2012-12-1",2012-12-01
2013,1,"Alaska",3.09442095281871,22331,234,0.0104787067305539,"2013-1-1",2013-01-01
2013,1,"Central",2.88579801251166,42702,245,0.00573743618565875,"2013-1-1",2013-01-01
2013,1,"Hawaii",5.26080843388388,12986,89,0.0068535345756969,"2013-1-1",2013-01-01
2013,1,"Northeast",6.65075167431366,52106,433,0.0083099834951829,"2013-1-1",2013-01-01
2013,1,"NorthRockies",5.75271184623962,73079,1115,0.0152574611037371,"2013-1-1",2013-01-01
2013,1,"Northwest",1.80188348520992,6454,43,0.00666253486210102,"2013-1-1",2013-01-01
2013,1,"South",3.79241189358429,44529,288,0.00646769520986324,"2013-1-1",2013-01-01
2013,1,"Southeast",2.80345927554865,94552,1675,0.0177151197224808,"2013-1-1",2013-01-01
2013,1,"Southwest",1.6922255441549,23512,160,0.00680503572643756,"2013-1-1",2013-01-01
2013,1,"UpperMidwest",4.01405394916131,77119,493,0.00639271774789611,"2013-1-1",2013-01-01
2013,1,"West",3.44687173204951,56767,460,0.00810329945214649,"2013-1-1",2013-01-01
2013,1,NA,4.58071808754503,3382,41,0.0121230041395624,"2013-1-1",2013-01-01
2013,2,"Alaska",2.67100910073611,20837,207,0.00993425157172338,"2013-2-1",2013-02-01
2013,2,"Central",1.66064360507159,39352,394,0.0100121976011384,"2013-2-1",2013-02-01
2013,2,"Hawaii",3.30754756462571,12058,80,0.00663459943605905,"2013-2-1",2013-02-01
2013,2,"Northeast",3.44017645975558,47874,305,0.00637089025358232,"2013-2-1",2013-02-01
2013,2,"NorthRockies",4.00286284322959,67433,973,0.0144291370693874,"2013-2-1",2013-02-01
2013,2,"Northwest",2.72140254363563,6043,54,0.00893595896078107,"2013-2-1",2013-02-01
2013,2,"South",3.79567426191405,40722,240,0.00589362015618093,"2013-2-1",2013-02-01
2013,2,"Southeast",3.26690354682491,87509,2108,0.0240889508507696,"2013-2-1",2013-02-01
2013,2,"Southwest",11.8647512053999,21631,119,0.00550136378345892,"2013-2-1",2013-02-01
2013,2,"UpperMidwest",3.13867363859588,71078,467,0.00657024677115282,"2013-2-1",2013-02-01
2013,2,"West",1.17081852049818,52103,286,0.00548912730552943,"2013-2-1",2013-02-01
2013,2,NA,2.81885693481897,3098,32,0.0103292446739832,"2013-2-1",2013-02-01
2013,3,"Alaska",3.28916615322055,24176,173,0.00715585704831238,"2013-3-1",2013-03-01
2013,3,"Central",2.02097833761239,46342,233,0.00502783651978767,"2013-3-1",2013-03-01
2013,3,"Hawaii",1.05188665871464,14280,115,0.00805322128851541,"2013-3-1",2013-03-01
2013,3,"Northeast",2.43946484890299,56386,273,0.00484162735430781,"2013-3-1",2013-03-01
2013,3,"NorthRockies",3.69766951811098,78808,870,0.0110394883768145,"2013-3-1",2013-03-01
2013,3,"Northwest",2.66575887710032,7258,40,0.00551116009920088,"2013-3-1",2013-03-01
2013,3,"South",3.38285988770486,47516,209,0.00439851839380419,"2013-3-1",2013-03-01
2013,3,"Southeast",2.60280059000634,103120,1517,0.014711016291699,"2013-3-1",2013-03-01
2013,3,"Southwest",2.91661797640487,25220,190,0.00753370340999207,"2013-3-1",2013-03-01
2013,3,"UpperMidwest",2.1347565538354,83837,791,0.00943497501103331,"2013-3-1",2013-03-01
2013,3,"West",1.81790497104659,61711,714,0.0115700604430328,"2013-3-1",2013-03-01
2013,3,NA,1.9911955171912,3658,18,0.00492072170585019,"2013-3-1",2013-03-01
2013,4,"Alaska",3.66776948812368,24012,147,0.00612193903048476,"2013-4-1",2013-04-01
2013,4,"Central",1.88570983482588,44715,472,0.0105557419210556,"2013-4-1",2013-04-01
2013,4,"Hawaii",2.186035298649,14165,106,0.00748323332156724,"2013-4-1",2013-04-01
2013,4,"Northeast",3.00828893687929,54514,267,0.00489782441207763,"2013-4-1",2013-04-01
2013,4,"NorthRockies",3.74824097253624,76825,1486,0.0193426618939147,"2013-4-1",2013-04-01
2013,4,"Northwest",7.38925417606982,7115,52,0.0073085031623331,"2013-4-1",2013-04-01
2013,4,"South",4.99846605681785,45217,283,0.00625870800805007,"2013-4-1",2013-04-01
2013,4,"Southeast",4.07219796379546,99855,1904,0.0190676480897301,"2013-4-1",2013-04-01
2013,4,"Southwest",2.82299543426386,24138,253,0.0104813986245754,"2013-4-1",2013-04-01
2013,4,"UpperMidwest",3.09179616174614,81806,668,0.00816566022052172,"2013-4-1",2013-04-01
2013,4,"West",2.29534706309607,60124,444,0.00738473820770408,"2013-4-1",2013-04-01
2013,4,NA,2.99517866868804,3754,37,0.00985615343633458,"2013-4-1",2013-04-01
2013,5,"Alaska",1.71942106086539,24834,162,0.00652331481034066,"2013-5-1",2013-05-01
2013,5,"Central",1.97779612946232,45241,447,0.0098804182047258,"2013-5-1",2013-05-01
2013,5,"Hawaii",9.45632064498821,14623,172,0.0117622922792861,"2013-5-1",2013-05-01
2013,5,"Northeast",1.96661454159399,55200,362,0.00655797101449275,"2013-5-1",2013-05-01
2013,5,"NorthRockies",4.11480771870511,78726,1752,0.0222544013413612,"2013-5-1",2013-05-01
2013,5,"Northwest",2.61077172635879,7644,57,0.00745682888540031,"2013-5-1",2013-05-01
2013,5,"South",2.74826939050929,46683,354,0.00758306021463916,"2013-5-1",2013-05-01
2013,5,"Southeast",2.01479369419313,101759,1267,0.012450987136273,"2013-5-1",2013-05-01
2013,5,"Southwest",2.69638253716494,23761,224,0.00942721265939986,"2013-5-1",2013-05-01
2013,5,"UpperMidwest",2.62178031564751,84367,781,0.0092571740135361,"2013-5-1",2013-05-01
2013,5,"West",4.51182893285325,61542,432,0.00701959637320854,"2013-5-1",2013-05-01
2013,5,NA,1.29090224772791,4060,33,0.00812807881773399,"2013-5-1",2013-05-01
2013,6,"Alaska",4.26618263406532,24571,590,0.0240120467217451,"2013-6-1",2013-06-01
2013,6,"Central",2.79227250285086,45947,557,0.0121226630683178,"2013-6-1",2013-06-01
2013,6,"Hawaii",7.87275898500433,14692,254,0.0172883201742445,"2013-6-1",2013-06-01
2013,6,"Northeast",3.35606357990474,56202,577,0.0102665385573467,"2013-6-1",2013-06-01
2013,6,"NorthRockies",3.87756601615231,78464,2418,0.0308166802610114,"2013-6-1",2013-06-01
2013,6,"Northwest",3.56096431493815,7968,96,0.0120481927710843,"2013-6-1",2013-06-01
2013,6,"South",3.4224096192417,47003,509,0.010829096015148,"2013-6-1",2013-06-01
2013,6,"Southeast",3.31108192454028,103032,2887,0.0280204208401273,"2013-6-1",2013-06-01
2013,6,"Southwest",3.15125300585044,23417,383,0.0163556390656361,"2013-6-1",2013-06-01
2013,6,"UpperMidwest",3.43750777500303,84748,1306,0.0154103931656204,"2013-6-1",2013-06-01
2013,6,"West",2.11033080340798,61822,1386,0.0224192035197826,"2013-6-1",2013-06-01
2013,6,NA,2.55579284454223,4157,66,0.0158768342554727,"2013-6-1",2013-06-01
2013,7,"Alaska",2.91020378447746,25772,556,0.0215738010243675,"2013-7-1",2013-07-01
2013,7,"Central",2.08716174383357,47545,532,0.0111893995162478,"2013-7-1",2013-07-01
2013,7,"Hawaii",1.98078167789519,15049,186,0.0123596252242674,"2013-7-1",2013-07-01
2013,7,"Northeast",2.78651294813074,58211,536,0.00920788167184896,"2013-7-1",2013-07-01
2013,7,"NorthRockies",3.15990699334677,81043,1980,0.0244314746492603,"2013-7-1",2013-07-01
2013,7,"Northwest",1.84271511162745,8411,83,0.00986802996076566,"2013-7-1",2013-07-01
2013,7,"South",1.96664593318915,47975,362,0.00754559666492965,"2013-7-1",2013-07-01
