"Region","year","month","n_flights","n_delay","prop_delay","strat.size","prop_se","upper","lower"
"South",2007,7,2099,135,0.0643163411148166,84548,0.00528887706523134,0.07468254016267,0.0539501420669631
"South",2007,8,2109,52,0.024656235182551,85383,0.0033356151886446,0.0311940409522944,0.0181184294128076
"South",2007,9,2000,36,0.018,79850,0.00293614465127658,0.0237548435165021,0.0122451564834979
"South",2007,10,2193,34,0.0155038759689922,84681,0.00260440950123994,0.0206085185914225,0.010399233346562
"South",2007,11,1955,28,0.0143222506393862,80939,0.00265522590430193,0.019526493411818,0.00911800786695441
"South",2007,12,2032,77,0.0378937007874016,81659,0.00418377409338812,0.0460938980104423,0.0296935035643609
"South",2008,1,1986,46,0.0231621349446123,80527,0.00333424673353189,0.0296972585423348,0.0166270113468898
"South",2008,2,1882,43,0.0228480340063762,75347,0.00340187486478607,0.0295157087413569,0.0161803592713955
"South",2008,3,2003,57,0.0284573140289566,81294,0.00367010560439004,0.035650721013561,0.0212639070443521
"South",2008,4,1980,31,0.0156565656565657,79293,0.00275554506012998,0.0210574339744204,0.0102556973387109
"South",2008,5,2080,36,0.0173076923076923,81545,0.00282351690190789,0.0228417854354318,0.0117735991799528
"South",2008,6,1932,78,0.0403726708074534,81218,0.00442563930976913,0.0490469238546009,0.0316984177603059
"South",2008,7,2047,26,0.0127015144113337,83660,0.00244523112050635,0.0174941674075261,0.00790886141514121
"South",2008,8,2052,51,0.0248538011695906,82451,0.00339449994212599,0.0315070210561576,0.0182005812830237
"South",2008,9,1779,7,0.00393479482855537,73506,0.00146662468575701,0.00680937921263911,0.00106021044447163
"South",2008,10,1918,10,0.00521376433785193,74374,0.0016235143571513,0.00839585247786847,0.00203167619783539
"South",2008,11,1711,8,0.00467562828755114,69797,0.00162935150026747,0.00786915722807537,0.00148209934702691
"South",2008,12,1762,67,0.0380249716231555,73315,0.00450250469827339,0.0468498808317713,0.0292000624145397
"South",2009,1,1881,34,0.0180754917597023,72060,0.00303222654199784,0.0240186557820181,0.0121323277373865
"South",2009,2,1594,6,0.00376411543287327,65396,0.00151546609005621,0.00673442896938345,0.000793801896363102
"South",2009,3,1899,34,0.0179041600842549,73544,0.00300417430865318,0.0237923417292151,0.0120159784392946
"South",2009,4,1780,68,0.0382022471910112,71490,0.00448769417315333,0.0469981277703918,0.0294063666116307
"South",2009,5,1854,33,0.0177993527508091,73230,0.00303246704033417,0.023742988149864,0.0118557173517541
"South",2009,6,1878,26,0.0138445154419595,74120,0.00266260422000965,0.0190632197131784,0.00862581117074062
"South",2009,7,1876,41,0.0218550106609808,77466,0.00333543974501858,0.0283924725612172,0.0153175487607444
"South",2009,8,1906,48,0.0251836306400839,76939,0.00354507946021204,0.0321319863820995,0.0182352748980683
"South",2009,9,1811,21,0.0115958034235229,70951,0.00248407012792088,0.0164645808742478,0.00672702597279799
"South",2009,10,1880,46,0.024468085106383,74202,0.00351872033174471,0.0313647769566026,0.0175713932561634
"South",2009,11,1838,12,0.00652883569096844,71793,0.0018548519636088,0.0101643455396417,0.00289332584229519
"South",2009,12,1799,58,0.0322401334074486,74680,0.00411521359967533,0.0403059520628122,0.0241743147520849
"South",2010,1,1871,26,0.0138963121325494,73139,0.00267216360798529,0.0191337528042006,0.00865887146089827
"South",2010,2,1663,43,0.0258568851473241,67303,0.00384459901857265,0.0333922992237265,0.0183214710709217
"South",2010,3,1866,51,0.0273311897106109,75462,0.00372850985188525,0.034639069020306,0.0200233104009158
"South",2010,4,1887,20,0.0105988341282459,73013,0.0023273328977918,0.0151604066079178,0.00603726164857396
"South",2010,5,1795,48,0.0267409470752089,74765,0.00376282831339507,0.0341160905694632,0.0193658035809546
"South",2010,6,1861,37,0.0198817839871037,75463,0.00319659936182565,0.026147118736282,0.0136164492379254
"South",2010,7,2020,59,0.0292079207920792,77264,0.00369821892832563,0.0364564298915974,0.021959411692561
"South",2010,8,1860,21,0.0112903225806452,76683,0.00242056017639329,0.016034620526376,0.00654602463491432
"South",2010,9,1845,35,0.018970189701897,71648,0.00313567821593686,0.0251161190051333,0.0128242603986608
"South",2010,10,1830,14,0.00765027322404372,74456,0.00201214933594137,0.0115940859224888,0.00370646052559863
"South",2010,11,1771,10,0.00564652738565782,71351,0.00175880083732456,0.00909377702681396,0.00219927774450168
"South",2010,12,1846,17,0.00920910075839653,74033,0.00219592879701384,0.0135131212005437,0.0049050803162494
"South",2011,1,1800,9,0.005,70408,0.0016415621751731,0.00821746186333927,0.00178253813666073
"South",2011,2,1663,48,0.0288634996993385,64147,0.00405317504237195,0.0368077227823876,0.0209192766162895
"South",2011,3,1808,6,0.00331858407079646,72717,0.00133600541921146,0.00593715469245093,0.00070001344914199
"South",2011,4,1671,36,0.0215439856373429,70155,0.00351027133996548,0.0284241174636753,0.0146638538110106
"South",2011,5,1782,56,0.0314253647586981,72266,0.00408275211687805,0.0394275589077791,0.0234231706096171
"South",2011,6,1810,13,0.00718232044198895,72537,0.00196047216268437,0.0110248458808503,0.00333979500312759
"South",2011,7,1900,6,0.00315789473684211,74733,0.00127103473877544,0.00564912282484198,0.000666666648842235
"South",2011,8,1901,10,0.00526038926880589,74157,0.0016381276049948,0.00847111937459571,0.00204965916301608
"South",2011,9,1735,21,0.0121037463976945,68078,0.00259229957891754,0.0171846535723729,0.00702283922301616
"South",2011,10,1787,17,0.00951315053161724,70616,0.00226767069232467,0.0139577850885736,0.00506851597466088
"South",2011,11,1701,14,0.00823045267489712,66685,0.00216312654679589,0.0124701807066171,0.00399072464317718
"South",2011,12,1643,28,0.0170419963481436,68139,0.00315530264959625,0.0232263895413523,0.010857603154935
"South",2012,1,1651,20,0.0121138703815869,67163,0.00265979593944688,0.0173270704229028,0.00690067034027103
"South",2012,2,1644,14,0.00851581508515815,65748,0.00223840422429473,0.0129030873647758,0.00412854280554048
"South",2012,3,1816,33,0.0181718061674009,72829,0.00309595927573126,0.0242398863478341,0.0121037259869676
"South",2012,4,1806,41,0.0227021040974529,71636,0.00346149167336606,0.0294866277772504,0.0159175804176555
"South",2012,5,1813,33,0.0182018753447325,74553,0.00310201687927591,0.0242818284281133,0.0121219222613517
"South",2012,6,1851,32,0.0172879524581307,75950,0.00299323862077119,0.0231547001548423,0.0114212047614192
"South",2012,7,1959,34,0.0173557937723328,79041,0.00291450174638632,0.02306821719525,0.0116433703494156
"South",2012,8,1945,22,0.0113110539845758,78123,0.00236841920283057,0.0159531556221238,0.00666895234702791
"South",2012,9,1725,20,0.0115942028985507,71685,0.00254700744812512,0.016586337496876,0.00660206830022549
"South",2012,10,1857,5,0.00269251480883145,75907,0.00118802675502528,0.00502104724868099,0.000363982368981905
"South",2012,11,1828,3,0.00164113785557987,72432,0.000934966415895961,0.00347367203073595,0
"South",2012,12,1862,39,0.0209452201933405,73890,0.00327740882884086,0.0273689414978686,0.0145214988888124
"South",2013,1,1883,20,0.0106213489113117,75352,0.00233327521644881,0.0151945683355514,0.00604812948707207
"South",2013,2,1676,18,0.0107398568019093,69729,0.00248807813526883,0.0156164899470362,0.0058632236567824
"South",2013,3,2041,16,0.00783929446349829,80504,0.00192769420332534,0.0116175751020159,0.00406101382498063
"South",2013,4,2017,25,0.0123946455131383,78374,0.00243221482618601,0.0171617865724629,0.00762750445381374
"South",2013,5,2044,43,0.0210371819960861,80915,0.00313463408544008,0.0271810648035487,0.0148932991886235
"South",2013,6,2024,52,0.0256916996047431,79461,0.00347251335131232,0.0324978257733152,0.0188855734361709
"South",2013,7,2013,41,0.020367610531545,80833,0.00310964983173534,0.0264625242017462,0.0142726968613437
"South",2013,8,2034,21,0.0103244837758112,79596,0.00221304770011662,0.0146620572680398,0.00598691028358263
"South",2013,9,1903,21,0.0110352075669995,74481,0.00236458625644622,0.0156697966296341,0.00640061850436488
"South",2013,10,1914,7,0.00365726227795193,78392,0.00136319296686598,0.00632912049300925,0.000985404062894621
"South",2013,11,1902,11,0.00578338590956887,73830,0.00171661575479487,0.00914795278896682,0.00241881903017093
"South",2013,12,1757,39,0.0221969265793967,76021,0.00347481946493135,0.0290075727306621,0.0153862804281313
"Southeast",2003,6,2587,46,0.0177812137611133,102473,0.00256577249329957,0.0228101278479804,0.0127522996742461
"Southeast",2003,7,2744,67,0.0244169096209913,106265,0.00290859787248765,0.030117761451067,0.0187160577909155
"Southeast",2003,8,2753,59,0.0214311660007265,106626,0.00272467153183826,0.0267715222031295,0.0160908097983235
"Southeast",2003,9,2522,23,0.0091197462331483,101570,0.00186963000841705,0.0127842210496457,0.00545527141665087
"Southeast",2003,10,2627,12,0.00456794822992006,107646,0.00129973264452642,0.00711542421319184,0.00202047224664828
"Southeast",2003,11,2558,20,0.00781860828772478,103593,0.00172014722975563,0.0111900968580458,0.00444711971740375
"Southeast",2003,12,2726,24,0.00880410858400587,108627,0.00176693399370789,0.0122672992116733,0.00534091795633841
"Southeast",2004,1,2947,43,0.0145911096029861,116793,0.00218115489305199,0.018866173193368,0.0103160460126042
"Southeast",2004,2,2720,53,0.0194852941176471,111648,0.00261830494409469,0.0246171718080727,0.0143534164272215
"Southeast",2004,3,2980,24,0.00805369127516779,121175,0.00161733266618521,0.0112236633008908,0.00488371924944478
"Southeast",2004,4,2966,30,0.0101146325016858,118046,0.00181438499779001,0.0136708270973542,0.00655843790601735
"Southeast",2004,5,2978,60,0.0201477501678979,118165,0.00254250293115314,0.0251310559129581,0.0151644444228378
"Southeast",2004,6,2860,102,0.0356643356643357,115870,0.00342528758121445,0.042377899323516,0.0289507720051553
"Southeast",2004,7,3166,81,0.025584333543904,123529,0.00277034824340384,0.0310142161009755,0.0201544509868324
"Southeast",2004,8,3169,78,0.0246134427264121,125961,0.00271799694876602,0.0299407167459935,0.0192861687068307
"Southeast",2004,9,3020,56,0.0185430463576159,120462,0.0024242717364807,0.0232946189611181,0.0137914737541137
"Southeast",2004,10,3207,45,0.0140318054256314,127867,0.00205111869985885,0.0180519980773548,0.0100116127739081
"Southeast",2004,11,3193,64,0.0200438459129345,124883,0.00244871472455122,0.0248433267730549,0.0152443650528142
"Southeast",2004,12,3166,46,0.01452937460518,129151,0.00210072391088849,0.0186467934705215,0.0104119557398386
"Southeast",2005,1,3122,54,0.0172966047405509,127441,0.00230493638302197,0.021814280051274,0.0127789294298279
"Southeast",2005,2,2954,42,0.014218009478673,119496,0.00215150651485289,0.0184349622477846,0.0100010567095613
"Southeast",2005,3,3336,67,0.020083932853717,135614,0.00239917787396964,0.0247863214866975,0.0153815442207365
"Southeast",2005,4,3252,49,0.0150676506765068,130551,0.00210979317119011,0.0192028452920394,0.0109324560609741
"Southeast",2005,5,3281,47,0.0143249009448339,130788,0.00204860792792058,0.0183401724835582,0.0103096294061096
"Southeast",2005,6,3174,77,0.0242596093257719,126770,0.00269691941323902,0.0295455713757204,0.0189736472758234
"Southeast",2005,7,3297,114,0.0345768880800728,130491,0.00314196417813036,0.0407351378692083,0.0284186382909373
"Southeast",2005,8,3351,107,0.0319307669352432,130540,0.00299839228994801,0.0378076158235413,0.0260539180469451
"Southeast",2005,9,2847,16,0.00561995082543028,115898,0.00138396225060424,0.00833251683661458,0.00290738481424598
"Southeast",2005,10,2904,37,0.0127410468319559,121970,0.00205665738128882,0.016772095299282,0.00870999836462984
"Southeast",2005,11,2899,46,0.0158675405312177,116086,0.00229213792489688,0.0203601308640155,0.0113749501984198
"Southeast",2005,12,2898,71,0.0244996549344375,116041,0.00283613933649882,0.0300584880339752,0.0189408218348999
"Southeast",2006,1,2875,49,0.0170434782608696,116822,0.00238447084715254,0.0217170411212885,0.0123699154004506
"Southeast",2006,2,2699,51,0.018895887365691,108094,0.0025883883189004,0.0239691284707358,0.0138226462606462
"Southeast",2006,3,3080,38,0.0123376623376623,123931,0.00196449527866184,0.0161880730838395,0.00848725159148514
"Southeast",2006,4,2913,39,0.0133882595262616,118594,0.0021034838107329,0.0175110877952981,0.0092654312572251
"Southeast",2006,5,2899,39,0.0134529147982063,117973,0.00211356304674118,0.017595498369819,0.00931033122659357
"Southeast",2006,6,2948,106,0.0359565807327001,114953,0.00338536868488176,0.0425919033550684,0.0293212581103319
"Southeast",2006,7,2909,82,0.0281883808869027,118976,0.00303147231145826,0.0341300666173609,0.0222466951564445
"Southeast",2006,8,2936,90,0.0306539509536785,120059,0.00314269570255898,0.0368136345306941,0.0244942673766629
"Southeast",2006,9,2798,68,0.0243030736240172,111593,0.00287493366400113,0.0299379436054594,0.0186682036425749
"Southeast",2006,10,2976,53,0.0178091397849462,118603,0.00239418509219937,0.022501742565657,0.0131165370042355
"Southeast",2006,11,2912,45,0.0154532967032967,116721,0.00225746712157196,0.0198779322615778,0.0110286611450157
"Southeast",2006,12,2920,37,0.0126712328767123,119451,0.00204479194662736,0.016679025092102,0.0086634406613227
"Southeast",2007,1,3027,56,0.0185001651800463,121355,0.0024188747515692,0.0232411596931219,0.0137591706669706
"Southeast",2007,2,2841,27,0.00950369588173178,111615,0.0017972760735903,0.0130263569859688,0.00598103477749479
"Southeast",2007,3,3284,18,0.00548112058465286,127699,0.00127188655574078,0.00797401823390479,0.00298822293540094
"Southeast",2007,4,3077,35,0.0113747156321092,122496,0.00188785540026013,0.0150749122166191,0.00767451904759934
"Southeast",2007,5,3127,27,0.00863447393668052,123764,0.00163374193488684,0.0118366081290587,0.00543233974430231
"Southeast",2007,6,3024,102,0.0337301587301587,122975,0.00324289473864215,0.0400862324178973,0.0273740850424201
"Southeast",2007,7,3224,99,0.0307071960297767,125648,0.00299966609836443,0.036586541582571,0.0248278504769824
"Southeast",2007,8,3130,60,0.0191693290734824,125930,0.00242065153764115,0.0239138060872591,0.0144248520597058
"Southeast",2007,9,2833,28,0.00988351570773032,114729,0.00183578968910768,0.0134816634983814,0.00628536791707926
"Southeast",2007,10,3017,41,0.0135896586012595,122518,0.00208210790698664,0.0176705900989533,0.00950872710356571
"Southeast",2007,11,2995,24,0.00801335559265442,119956,0.00160895452925302,0.0111669064699903,0.00485980471531851
"Southeast",2007,12,3066,57,0.0185909980430528,121727,0.0024089161005103,0.023312473600053,0.0138695224860527
"Southeast",2008,1,3033,28,0.00923178371249588,120112,0.00171478844337937,0.0125927690615195,0.0058707983634723
"Southeast",2008,2,2924,47,0.0160738714090287,114873,0.00229629781006546,0.020574615116757,0.0115731277013004
"Southeast",2008,3,3271,55,0.01681442983797,127745,0.00221948549930287,0.0211646214166037,0.0124642382593364
"Southeast",2008,4,3039,39,0.0128331688055281,122033,0.00201647217632773,0.0167854542711305,0.00888088333992577
"Southeast",2008,5,2981,24,0.0080509896008051,120637,0.00161669446125982,0.0112197107448743,0.00488226845673586
"Southeast",2008,6,2944,76,0.0258152173913043,119675,0.00288705340682529,0.0314738420686819,0.0201565927139268
"Southeast",2008,7,3134,92,0.0293554562858966,123258,0.00297715649017257,0.0351906830066349,0.0235202295651584
"Southeast",2008,8,3069,54,0.0175953079178886,120094,0.00234312059804938,0.0221878242900654,0.0130027915457118
"Southeast",2008,9,2759,17,0.00616165277274375,107715,0.00147087205548337,0.00904456200149116,0.00327874354399634
"Southeast",2008,10,2871,15,0.00522466039707419,112629,0.00132844496931653,0.00782841253693458,0.0026209082572138
"Southeast",2008,11,2686,36,0.0134028294862249,110858,0.00219214836610107,0.017699440283783,0.00910621868866677
"Southeast",2008,12,2764,42,0.0151953690303907,114275,0.00229891791535231,0.0197012481444813,0.0106894899163002
"Southeast",2009,1,2856,39,0.0136554621848739,111165,0.00214394038210623,0.0178575853338022,0.00945333903594574
"Southeast",2009,2,2580,14,0.00542635658914729,102936,0.00142835116803166,0.00822592487848935,0.00262678829980523
"Southeast",2009,3,2916,49,0.016803840877915,119308,0.00235142899968191,0.0214126417172915,0.0121950400385384
"Southeast",2009,4,2850,31,0.0108771929824561,114510,0.00191895329493513,0.014638341440529,0.00711604452438329
"Southeast",2009,5,2848,45,0.0158005617977528,113531,0.00230763605894743,0.0203235284732898,0.0112775951222159
"Southeast",2009,6,2748,63,0.0229257641921397,114406,0.00282108962115361,0.0284550998496008,0.0173964285346787
"Southeast",2009,7,2984,63,0.021112600536193,119131,0.00259897566113984,0.0262065928320271,0.0160186082403589
"Southeast",2009,8,2897,42,0.0144977562996203,116400,0.00219334580131517,0.018796714070198,0.0101987985290426
"Southeast",2009,9,2657,35,0.013172751223184,103659,0.00218376678170513,0.0174529341153261,0.00889256833104199
"Southeast",2009,10,2628,17,0.00646879756468798,110140,0.00154535561226844,0.00949769456473412,0.00343990056464183
"Southeast",2009,11,2712,7,0.0025811209439528,107747,0.000962149674259764,0.00446693430550194,0.000695307582403664
"Southeast",2009,12,2811,34,0.0120953397367485,112346,0.00203615596997298,0.0160862054378955,0.00810447403560145
"Southeast",2010,1,2759,22,0.00797390358825661,111687,0.00167250860078053,0.0112520204457865,0.00469578673072677
"Southeast",2010,2,2602,25,0.00960799385088393,104045,0.0018886443341938,0.0133097367459038,0.00590625095586408
"Southeast",2010,3,2985,29,0.00971524288107203,118542,0.00177283971866554,0.0131900087296565,0.00624047703248756
"Southeast",2010,4,2757,19,0.00689154878491114,114104,0.00155670376311151,0.0099426881606097,0.00384040940921258
"Southeast",2010,5,2853,30,0.010515247108307,114708,0.00188612460863817,0.0142120513412379,0.00681844287537623
"Southeast",2010,6,2741,53,0.0193360087559285,113882,0.00259882991495017,0.0244297153892308,0.0142423021226262
"Southeast",2010,7,2907,45,0.0154798761609907,116924,0.00226141988973857,0.0199122591448783,0.0110474931771031
"Southeast",2010,8,3028,37,0.01221928665786,116120,0.00197064962909189,0.0160817599308801,0.00835681338483988
"Southeast",2010,9,2753,15,0.00544860152560843,108065,0.00138525053530976,0.00816369257481557,0.00273351047640129
"Southeast",2010,10,2930,16,0.00546075085324232,113918,0.00134406197860315,0.00809511233130449,0.00282638937518015
"Southeast",2010,11,2917,11,0.00377099760027425,112746,0.00112026792548993,0.00596672273423452,0.00157527246631399
"Southeast",2010,12,2971,32,0.010770784247728,117448,0.00186995094095502,0.0144358880919999,0.0071056804034562
"Southeast",2011,1,2725,23,0.00844036697247706,110520,0.00173107307892384,0.0118332702071678,0.00504746373778633
"Southeast",2011,2,2610,15,0.00574712643678161,101904,0.00146083999711642,0.00861037283112979,0.00288388004243343
"Southeast",2011,3,3063,19,0.00620306888671237,118572,0.00140044602072585,0.00894794308733504,0.00345819468608971
"Southeast",2011,4,2892,27,0.00933609958506224,112940,0.00176558668974632,0.012796649496965,0.00587554967315945
"Southeast",2011,5,2778,35,0.0125989920806336,112884,0.00209033572263706,0.0166960500970022,0.00850193406426491
"Southeast",2011,6,2659,69,0.0259496051147048,111041,0.00304660043738555,0.0319209419719804,0.0199782682574291
"Southeast",2011,7,2863,48,0.016765630457562,114586,0.00236978622335708,0.0214104114553419,0.0121208494597821
"Southeast",2011,8,2845,44,0.0154657293497364,112321,0.00228436136114118,0.0199430776175731,0.0109883810818997
"Southeast",2011,9,2498,15,0.00600480384307446,101401,0.00152691864303356,0.00899756438342024,0.00301204330272868
"Southeast",2011,10,2642,5,0.00189250567751703,107315,0.000835237863868316,0.00352957189069893,0.000255439464335134
"Southeast",2011,11,2674,10,0.0037397157816006,104238,0.00116536800741694,0.0060238370761378,0.00145559448706339
"Southeast",2011,12,2736,10,0.00365497076023392,108566,0.00113926733876546,0.00588793474421421,0.00142200677625362
"Southeast",2012,1,2782,18,0.00647016534867002,107642,0.00150058879528163,0.00941131938742201,0.00352901130991803
"Southeast",2012,2,2600,11,0.00423076923076923,103419,0.00125706260076462,0.00669461192826788,0.00176692653327058
"Southeast",2012,3,2958,21,0.00709939148073022,116910,0.00152430872130562,0.0100870365744892,0.0041117463869712
"Southeast",2012,4,2816,9,0.00319602272727273,111470,0.00105030267108711,0.00525461596260346,0.001137429491942
"Southeast",2012,5,2744,29,0.0105685131195335,112285,0.00192847664670645,0.0143483273470782,0.00678869889198888
"Southeast",2012,6,2769,35,0.012639942217407,110858,0.00209669137429762,0.0167494573110303,0.00853042712378368
"Southeast",2012,7,2832,52,0.018361581920904,112927,0.00249141335734608,0.0232447521013023,0.0134784117405056
"Southeast",2012,8,2875,33,0.0114782608695652,111419,0.00196115111242605,0.0153221170499203,0.00763440468921015
"Southeast",2012,9,2551,21,0.00823206585652685,102018,0.0017668125125675,0.0116950183811592,0.00476911333189455
"Southeast",2012,10,2653,15,0.00565397663022993,108195,0.00143803044098477,0.00847251629456008,0.00283543696589978
"Southeast",2012,11,2554,9,0.00352388410336727,105498,0.00115850324365639,0.00579455046093379,0.00125321774580074
"Southeast",2012,12,2708,15,0.00553914327917282,107862,0.00140847675117936,0.00829975771148438,0.00277852884686127
"Southeast",2013,1,2766,24,0.00867678958785249,110165,0.00174147763711463,0.0120900857565972,0.00526349341910782
"Southeast",2013,2,2478,16,0.00645682001614205,101812,0.00158960488201267,0.00957244558488689,0.00334119444739721
"Southeast",2013,3,2978,26,0.00873069173942243,120408,0.00168380811752382,0.0120309556497691,0.00543042782907575
"Southeast",2013,4,3012,29,0.00962815405046481,115125,0.00175613721251288,0.01307018298699,0.00618612511393957
"Southeast",2013,5,2778,23,0.00827933765298776,115493,0.00169870343401069,0.0116087963836487,0.0049498789223268
"Southeast",2013,6,2890,76,0.0262975778546713,113202,0.00293887800383986,0.0320577787421974,0.0205373769671452
"Southeast",2013,7,2912,76,0.0260989010989011,117105,0.0029179608326106,0.0318181043308179,0.0203796978669843
"Southeast",2013,8,2919,37,0.012675573826653,114152,0.00204430727558689,0.0166824160868033,0.00866873156650267
"Southeast",2013,9,2581,17,0.0065865943432778,102957,0.00157243468996403,0.0096685663356073,0.0035046223509483
"Southeast",2013,10,2771,8,0.00288704438830747,110704,0.00100659436125801,0.00485996933637317,0.000914119440241765
"Southeast",2013,11,2624,11,0.00419207317073171,106977,0.00124597788368619,0.00663418982275664,0.00174995651870678
"Southeast",2013,12,2819,22,0.00780418588151827,111223,0.00163650506796336,0.0110117358147264,0.00459663594831009
"Southwest",2003,6,1053,5,0.00474833808167141,42997,0.00209336639103514,0.00885133620810028,0.000645339955242546
"Southwest",2003,7,1105,11,0.00995475113122172,44938,0.00295088249861905,0.015738480828515,0.00417102143392839
"Southwest",2003,8,1110,12,0.0108108108108108,44978,0.00306673951105648,0.0168216202524815,0.00480000136914011
"Southwest",2003,9,1070,2,0.00186915887850467,42660,0.00130440371947123,0.00442579016866829,0
"Southwest",2003,10,1070,5,0.00467289719626168,44133,0.00206042870464929,0.00871133745737429,0.000634456935149075
"Southwest",2003,11,1059,11,0.0103871576959396,41780,0.00307725289842486,0.0164185733768523,0.00435574201502684
"Southwest",2003,12,1072,19,0.0177238805970149,44497,0.00398296062448423,0.025530483421004,0.00991727777302583
"Southwest",2004,1,1167,11,0.00942587832047986,45539,0.00279330195747554,0.0149007501571319,0.00395100648382781
"Southwest",2004,2,1103,7,0.00634632819582956,43312,0.00236149157084503,0.0109748516746858,0.0017178047169733
"Southwest",2004,3,1162,2,0.00172117039586919,46596,0.00120126250892271,0.00407564491335769,0
"Southwest",2004,4,1097,6,0.00546946216955333,44154,0.00219995072093414,0.00978136558258423,0.00115755875652242
"Southwest",2004,5,1147,4,0.003487358326068,45117,0.00171911729663121,0.00685682822746518,0.000117888424670831
"Southwest",2004,6,1128,10,0.00886524822695036,45559,0.00275743825609692,0.0142698272089003,0.0034606692450004
"Southwest",2004,7,1135,9,0.0079295154185022,46990,0.00260182862569049,0.0130290995248556,0.00282993131214883
"Southwest",2004,8,1130,17,0.0150442477876106,47424,0.0035793971757105,0.0220598662520032,0.00802862932321803
"Southwest",2004,9,1170,5,0.00427350427350427,44515,0.00188265682184416,0.00796351164431884,0.000583496902689712
"Southwest",2004,10,1132,3,0.00265017667844523,46128,0.00150985245870656,0.0056094874975101,0
"Southwest",2004,11,1060,15,0.0141509433962264,43784,0.0035853219921542,0.0211781745008486,0.00712371229160418
"Southwest",2004,12,1161,10,0.00861326442721792,46790,0.00267929417768232,0.0138646810154753,0.00336184783896058
"Southwest",2005,1,1180,26,0.0220338983050847,46682,0.00422076511554475,0.0303065979315525,0.013761198678617
"Southwest",2005,2,1096,11,0.010036496350365,43869,0.00297440146579214,0.0158663232233176,0.00420666947741236
"Southwest",2005,3,1213,8,0.00659521846661171,49621,0.00229642475592733,0.0110962109882293,0.00209422594499414
"Southwest",2005,4,1124,4,0.00355871886120996,46587,0.00175541372855315,0.00699932976917413,0.000118107953245794
"Southwest",2005,5,1303,12,0.00920951650038373,51762,0.00261377158192214,0.0143325088009511,0.00408652419981634
"Southwest",2005,6,1322,24,0.0181543116490166,52440,0.00362673387212283,0.0252627100383774,0.0110459132596559
"Southwest",2005,7,1437,14,0.00974251913709116,54749,0.00255774280659925,0.0147556950380257,0.00472934323615663
"Southwest",2005,8,1374,10,0.00727802037845706,54887,0.00226506195866964,0.0117175418174496,0.00283849893946457
"Southwest",2005,9,1302,4,0.00307219662058372,51215,0.0015146976712856,0.00604100405630348,0.000103389184863951
"Southwest",2005,10,1296,7,0.00540123456790123,52530,0.00201145825816019,0.00934369275389521,0.00145877638190725
"Southwest",2005,11,1211,13,0.0107349298100743,49480,0.00292605551894895,0.0164699986272143,0.00499986099293437
"Southwest",2005,12,1309,12,0.00916730328495034,50155,0.00260060550605604,0.0142644900768202,0.00407011649308051
"Southwest",2006,1,1391,6,0.00431344356578001,57093,0.00173624074702549,0.00771647542994998,0.00091041170161005
"Southwest",2006,2,1306,12,0.00918836140888208,52268,0.00260804222789053,0.0143001241755475,0.00407659864221665
"Southwest",2006,3,1535,19,0.0123778501628664,59660,0.002786411154044,0.0178392160247927,0.00691648430094021
"Southwest",2006,4,1450,6,0.00413793103448276,56083,0.00166444302256725,0.00740023935871458,0.000875622710250939
"Southwest",2006,5,1499,5,0.00333555703802535,58835,0.00147061360092503,0.00621795969583841,0.000453154380212285
"Southwest",2006,6,1431,16,0.0111809923130678,59218,0.00274674767333148,0.0165646177527975,0.00579736687333809
"Southwest",2006,7,1602,14,0.00873907615480649,61874,0.00229580392541083,0.0132388518486117,0.00423930046100127
"Southwest",2006,8,1545,22,0.0142394822006473,62748,0.00297780031597649,0.0200759708199612,0.00840299358133333
"Southwest",2006,9,1439,13,0.00903405142460042,57658,0.00246378594380353,0.0138630718744553,0.0042050309747455
"Southwest",2006,10,1537,10,0.00650618087182824,59114,0.002024554097208,0.0104743069023559,0.00253805484130055
"Southwest",2006,11,1337,8,0.00598354525056096,56006,0.00208461632532723,0.0100693932482023,0.00189769725291959
"Southwest",2006,12,1476,26,0.0176151761517615,59650,0.00338257587229167,0.0242450248614532,0.0109853274420698
"Southwest",2007,1,1589,42,0.026431718061674,60770,0.00397253001506273,0.034217876891197,0.0186455592321511
"Southwest",2007,2,1395,16,0.0114695340501792,54968,0.00281549360717565,0.0169879015202435,0.00595116658011494
"Southwest",2007,3,1552,9,0.00579896907216495,62366,0.00190385751073552,0.00953052979320657,0.00206740835112332
"Southwest",2007,4,1482,11,0.00742240215924426,58192,0.00220178611093219,0.0117379029366714,0.00310690138181718
"Southwest",2007,5,1539,16,0.0103963612735543,59359,0.0025526361252317,0.0153995280790084,0.00539319446810012
"Southwest",2007,6,1492,17,0.0113941018766756,60626,0.00271457594857792,0.0167146707358883,0.00607353301746289
"Southwest",2007,7,1568,13,0.00829081632653061,63531,0.00226219318014861,0.0127247149596219,0.00385691769343933
"Southwest",2007,8,1591,19,0.0119421747328724,63581,0.00268987111058251,0.0172143221096141,0.00667002735613069
"Southwest",2007,9,1475,5,0.00338983050847458,57820,0.00149448498274646,0.00631902107465764,0.000460639942291517
"Southwest",2007,10,1454,4,0.00275103163686382,59958,0.00135733170754914,0.00541140178366014,9.06614900675054e-05
"Southwest",2007,11,1465,2,0.00136518771331058,57870,0.000952710734193628,0.00323250075233009,0
