"year","month","origin","avg_del","n_flights","n_wdelay"
2009,7,"PHX",1.49853085210578,15985,3063
2009,1,"LBB",12.2222222222222,581,54
2009,12,"XNA",3.87586206896552,1082,290
2009,2,"FAY",0.305555555555556,216,36
2009,4,"JFK",7.01818783068783,9658,3024
2009,9,"FSM",10.1578947368421,150,19
2009,9,"SGU",0,194,12
2009,7,"ACT",1.33333333333333,154,18
2009,1,"BQN",0,106,12
2009,3,"GFK",1.0625,119,16
2009,4,"GTR",0,86,19
2009,5,"ITH",0,31,6
2009,2,"LYH",11,46,4
2009,1,"BOS",6.56872246696035,8978,2270
2009,7,"BHM",3.70888888888889,1901,450
2009,11,"TYS",1.47142857142857,1147,140
2009,9,"MSY",0.554621848739496,2708,357
2009,2,"LIT",2.04861111111111,1229,144
2009,6,"DTW",5.43890427823946,13552,3249
2009,11,"OTZ",0,87,11
2009,12,"PHF",5.89130434782609,483,138
2009,6,"VPS",0.952380952380952,626,126
2009,2,"XNA",1.47727272727273,1050,176
2009,3,"HSV",7.31730769230769,848,208
2009,3,"IAH",4.67007260016133,15192,3719
2009,5,"FAI",4.675,366,40
2009,6,"IAD",3.96700507614213,5957,1576
2009,8,"BUF",2.15717539863326,2173,439
2009,5,"PSE",0,62,1
2009,7,"WYS",NA,70,0
2009,11,"STL",0.668463611859838,4493,371
2009,12,"FAY",4.31034482758621,264,87
2009,6,"GJT",1.27884615384615,473,104
2009,6,"EKO",0,116,13
2009,8,"ABY",4.2,86,15
2009,12,"LYH",6,67,19
2009,9,"MEM",3.753125,5513,640
2009,2,"CLT",0.423034330011074,8948,1806
2009,8,"PLN",0,53,11
2009,8,"SBN",0.409638554216867,410,83
2009,3,"ADQ",8,46,14
2009,6,"GSP",2.91228070175439,946,171
2009,10,"LAW",0,31,12
2009,1,"ABE",4.14736842105263,360,95
2009,2,"DLH",0.384615384615385,130,13
2009,8,"BDL",7.50697674418605,2065,430
2009,5,"MYR",6.416,429,125
2009,8,"JAN",1.59051724137931,1069,232
2009,2,"ALB",1.05681818181818,822,88
2009,10,"MIA",1.64133456904541,5058,1079
2009,8,"SFO",0.550058892815077,12460,2547
2009,11,"FSD",0.4375,361,32
2009,5,"DAB",0.844444444444444,188,45
2009,10,"MEI",0,57,9
2009,10,"LEX",5.05,634,160
2009,3,"ROC",1.68095238095238,1066,210
2009,2,"DAL",0.706896551724138,3845,348
2009,9,"ITO",0,656,30
2009,1,"EVV",11.3947368421053,443,76
2009,6,"ORD",4.39133043347833,26913,6667
2009,7,"SFO",0.646694214876033,12509,2420
2009,11,"MYR",5.55737704918033,335,61
2009,6,"BUR",0.239057239057239,2322,297
2009,6,"SNA",0.373134328358209,4024,670
2009,6,"MFR",0,389,73
2009,1,"EUG",4.14516129032258,408,62
2009,6,"SYR",3.22754491017964,826,167
2009,12,"OGG",0.444444444444444,1689,162
2009,10,"GSO",1.14767932489451,746,237
2009,10,"TUS",1.27106227106227,1820,273
2009,1,"MSP",3.93797348484848,9456,2112
2009,6,"CWA",0,266,42
2009,6,"SPS",0,10,7
2009,9,"FAR",1,313,45
2009,9,"YUM",0,286,7
2009,4,"OAK",0.245202558635394,4164,469
2009,10,"JAC",7.42857142857143,181,42
2009,7,"SBN",7.0126582278481,453,79
2009,9,"CPR",15.3888888888889,192,18
2009,7,"PLN",2.66666666666667,93,15
2009,7,"JAN",1.48580441640379,1097,317
2009,7,"BDL",2.35238095238095,2111,420
2009,11,"DAB",1.61016949152542,199,59
2009,12,"IYK",28,85,2
2009,9,"BET",0,85,6
2009,3,"MLB",0,215,70
2009,3,"GCC",12.6111111111111,122,18
2009,12,"LGB",0.845070422535211,1176,284
2009,5,"FSD",0,426,41
2009,2,"SAV",1.91304347826087,718,184
2009,2,"PBI",0.103896103896104,2428,462
2009,3,"BQK",0,84,18
2009,10,"SMF",0.785507246376812,3880,690
2009,4,"BFL",0,286,29
2009,7,"BUF",0.888372093023256,2226,430
2009,8,"WYS",0,72,6
2009,10,"CRP",7.25641025641026,583,117
2009,10,"KOA",0,991,84
2009,1,"ABQ",0.654731457800512,3059,391
2009,5,"OTZ",1.17647058823529,93,17
2009,7,"ABY",0,89,21
2009,12,"CID",2.50892857142857,728,224
2009,12,"BNA",2.28398268398268,4453,1155
2009,2,"HDN",17.1578947368421,290,38
2009,9,"SPI",18.85,156,20
2009,5,"STL",1.99245689655172,5329,928
2009,9,"ROA",0.0163934426229508,288,61
2009,11,"PSE",0,56,2
2009,3,"CVG",2.96709870388834,6012,1003
2009,11,"FAI",0.666666666666667,299,48
2009,12,"ELP",2.20659340659341,1843,455
2009,2,"GEG",1.72043010752688,907,93
2009,9,"CLD",0,178,7
2009,2,"MAF",0,390,23
2009,6,"GPT",0.77027027027027,549,74
2009,10,"ANC",5.06299212598425,1377,127
2009,9,"MSO",0,263,26
2009,8,"ACT",1.17647058823529,121,17
2009,4,"DEN",3.24657881398885,19126,3946
2009,9,"ERI",0,80,23
2009,12,"SAV",2.24545454545455,822,220
2009,6,"LMT",0,120,23
2009,12,"PBI",1.27615780445969,2485,583
2009,9,"OME",3,89,14
2009,8,"BHM",4.01201201201201,1859,333
2009,2,"CID",0.160493827160494,681,81
2009,5,"HOU",1.34413965087282,4416,802
2009,12,"MWH",0,54,13
2009,10,"PWM",0.26530612244898,595,98
2009,11,"SBA",4.8125,872,48
2009,2,"BNA",0.876016260162602,3872,492
2009,3,"SEA",3.06876790830946,8104,1745
2009,7,"CAK",0.94475138121547,789,181
2009,12,"HDN",2.16417910447761,194,67
2009,11,"ITH",0,55,4
2009,5,"TYS",2.54545454545455,1166,242
2009,8,"GGG",5.75,62,4
2009,10,"BKG",0,62,19
2009,4,"SRQ",0.236486486486486,622,148
2009,12,"MAF",3.4251968503937,558,127
2009,1,"MBS",0.107142857142857,220,56
2009,1,"GUC",9.8,161,25
2009,8,"PHX",0.872912423625255,15667,2455
2009,4,"GRK",5.375,135,40
2009,6,"SGF",6.2760736196319,656,163
2009,2,"ELP",0.271317829457364,1506,129
2009,6,"HTS",23,1,1
2009,1,"ISP",0.948717948717949,819,156
2009,7,"CHA",7.28888888888889,355,90
2009,8,"DCA",4.32739420935412,6696,1347
2009,12,"GEG",0.455128205128205,1029,156
2009,1,"BRO",9.11111111111111,128,9
2009,8,"DFW",4.65580524344569,23263,5340
2009,1,"ASE",2.53623188405797,597,138
2009,8,"TYR",0,124,17
2009,7,"SIT",8.9,155,20
2009,1,"WRG",8.56521739130435,61,23
2009,11,"PIH",0,119,9
2009,2,"OGG",0.223529411764706,1577,170
2009,9,"HNL",0,4422,390
2009,10,"COS",8.52012383900929,1123,323
2009,6,"AVL",2.88793103448276,398,116
2009,8,"TWF",0,124,1
2009,9,"GRB",2.86567164179104,534,67
2009,6,"ATL",2.08557588805167,36354,9290
2009,6,"PIA",3.17241379310345,438,58
2009,9,"CLE",2.04432132963989,4343,361
2009,4,"TUL",8.39823008849558,1638,226
2009,11,"TXK",0,119,14
2009,10,"FNT",0.5234375,651,128
2009,11,"EYW",0,70,14
2009,3,"LRD",18.36,202,25
2009,8,"LSE",1.94339622641509,221,53
2009,10,"EWN",0.727272727272727,62,11
2009,2,"IYK",0,73,5
2009,6,"ATW",0,444,61
2009,8,"AZO",0.404761904761905,329,42
2009,1,"ICT",0.484848484848485,1107,198
2009,2,"LGB",0,1151,158
2009,1,"CDV",2.96153846153846,61,26
2009,10,"CDC",0,54,13
2009,10,"RST",2.31481481481481,209,54
2009,11,"CHO",2.7,112,20
2009,9,"DRO",17.2333333333333,267,30
2009,2,"CHO",0,52,13
2009,3,"FAR",1.37735849056604,340,53
2009,3,"YUM",2.06666666666667,249,30
2009,4,"GUC",28.1666666666667,64,12
2009,1,"GRK",9.21739130434783,98,23
2009,7,"FCA",0,367,35
2009,1,"SRQ",4.94339622641509,478,106
2009,4,"MBS",0,256,24
2009,11,"LGB",2.38095238095238,1127,126
2009,3,"CPR",20.4545454545455,178,22
2009,4,"ISP",0.955752212389381,801,113
2009,11,"IYK",0,81,1
2009,12,"DAB",6.49090909090909,159,55
2009,2,"EYW",17.3548387096774,89,31
2009,9,"MLB",5.69230769230769,120,39
2009,9,"GCC",0,115,3
2009,3,"BET",14.2083333333333,88,24
2009,2,"TXK",0,84,4
2009,8,"ALO",0,17,2
2009,7,"AEX",0.531914893617021,270,47
2009,8,"MLI",1.29591836734694,631,98
2009,8,"RAP",0.509433962264151,386,53
2009,11,"OGG",0,1584,112
2009,2,"PIH",0,112,5
2009,1,"DEN",1.59990519080351,19454,4219
2009,12,"MYR",4.96825396825397,302,63
2009,4,"ICT",2.94705882352941,1082,170
2009,11,"ELP",2.34782608695652,1756,115
2009,12,"FAI",1,319,50
2009,12,"PSE",12.8181818181818,62,11
2009,3,"SPI",0,89,11
2009,5,"FAY",2.05376344086022,287,93
2009,4,"CDV",0,60,13
2009,10,"MDW",1.89579055441478,7228,1948
2009,3,"CLD",0,191,8
2009,5,"LYH",0,83,30
2009,1,"TUL",5.61111111111111,1810,234
2009,7,"SAF",0,31,5
2009,9,"CVG",1.71824480369515,3623,433
2009,3,"ROA",6.2972972972973,279,74
2009,2,"ITH",15.1111111111111,28,9
2009,3,"MSO",0.96,239,25
2009,11,"BNA",1.78681318681319,4375,455
2009,2,"SBA",0.12751677852349,879,149
2009,9,"BQK",0,75,17
2009,11,"CID",1.32727272727273,774,55
2009,5,"PHF",0.313432835820896,519,134
2009,6,"HLN",0.0294117647058824,201,34
2009,6,"BJI",0,18,1
2009,4,"BRO",0,115,13
2009,4,"ASE",25.125,260,64
2009,10,"BIL",5.74025974025974,311,77
2009,4,"WRG",0,60,6
2009,11,"MAF",0,515,20
2009,8,"MCI",2.05141388174807,4336,778
2009,9,"SEA",0.404736275565124,8421,929
2009,2,"FAI",1.93333333333333,288,60
2009,11,"GEG",1.49206349206349,998,63
2009,2,"PSE",0,56,2
2009,12,"ITH",0,57,15
2009,4,"MSP",3.48059701492537,9628,1340
2009,11,"HDN",0,60,4
2009,1,"OAK",5.04940711462451,4245,506
2009,3,"ERI",0,120,10
2009,5,"LIT",1.89455782312925,1281,294
2009,7,"VLD",5.28571428571429,92,35
2009,11,"MWH",0,51,4
2009,6,"SLC",0.708814028610983,11984,2167
2009,12,"SBA",1.78070175438596,909,114
2009,4,"EUG",0,397,33
2009,7,"CMH",1.23489932885906,2752,447
2009,4,"EVV",4.09677419354839,456,62
2009,3,"OME",0.861111111111111,94,36
2009,6,"RNO",0.447761194029851,1643,268
2009,5,"XNA",3.84249084249084,1185,273
2009,11,"SAV",1.04861111111111,777,144
2009,8,"OAJ",3.8,179,40
2009,11,"PBI",1.14193548387097,2126,310
2009,2,"DAB",4.14814814814815,132,27
2009,9,"LRD",1.07894736842105,213,38
2009,12,"CHO",11.2105263157895,104,19
2009,5,"ALB",3.52475247524752,1029,202
2009,8,"MDT",2.20289855072464,638,138
2009,6,"IND",5.13304721030043,3373,699
2009,5,"DAL",2.13802435723951,4123,739
2009,7,"PSG",0,62,14
2009,8,"MOD",0,150,47
2009,12,"TXK",1.52,121,25
2009,3,"DRO",15.9032258064516,282,31
2009,12,"EYW",4.73076923076923,103,26
2009,6,"KTN",0.463414634146341,235,41
2009,5,"CLT",2.60675944333996,9978,2515
2009,10,"PHL",0.703703703703704,7688,2025
2009,4,"ABQ",1.41715976331361,3001,338
2009,3,"GRB",0.594936708860759,592,79
2009,2,"MYR",0,275,55
2009,6,"SJT",16.0833333333333,60,12
2009,3,"HNL",0.610859728506787,4835,663
2009,3,"CLE",2.18049490538574,4952,687
2009,6,"ELM",29.6666666666667,112,15
2009,12,"PIH",3.48275862068966,119,29
2009,5,"DLH",2.1875,170,16
2009,1,"BFL",1.04,275,25
2009,1,"TEX",7.5,51,6
2009,7,"SWF",1.20512820512821,182,39
2009,12,"FLL",1.04627766599598,5835,1491
2009,6,"MOD",0,146,45
2009,12,"FLO",0,30,5
2009,10,"SUN",0.6875,174,16
2009,1,"SPI",0.807692307692308,101,26
2009,3,"TUL",10.6225680933852,1736,257
2009,1,"ROA",0,336,50
2009,1,"CLD",5.63636363636364,182,11
2009,5,"LAN",0,234,22
2009,5,"MQT",0,31,1
2009,10,"SCC",4.44444444444444,62,9
2009,10,"AUS",1.51582278481013,3419,632
2009,1,"MSO",1.3695652173913,229,46
2009,8,"IND",5.4065180102916,3332,583
2009,4,"LRD",17.1666666666667,214,42
2009,6,"MDT",2.23333333333333,678,120
2009,8,"SJT",8.1875,92,16
2009,2,"MCO",0.63215859030837,9626,1362
2009,8,"ELM",21.0952380952381,112,21
2009,12,"BIS",3.85964912280702,238,57
2009,12,"MTJ",15.7636363636364,214,55
2009,2,"MKE",2.39965397923875,3101,578
2009,10,"ORF",0.408026755852843,1347,299
2009,8,"KTN",0,247,54
2009,10,"ILM",3.31034482758621,288,87
2009,10,"TOL",0,88,13
2009,11,"JNU",5.13114754098361,297,61
2009,2,"CSG",1.1,107,10
2009,9,"ABQ",1.4609375,2833,256
2009,3,"SRQ",1.4207650273224,684,183
2009,1,"FAR",3.03225806451613,282,62
2009,1,"YUM",6.25,238,12
2009,9,"MSP",1.49487785657998,9411,1269
2009,3,"GRK",6.92592592592593,93,27
2009,11,"BRW",4.11111111111111,65,18
2009,7,"JAX",3.10181818181818,2626,550
2009,1,"CPR",7.71428571428571,174,42
2009,2,"MSN",4.35915492957746,975,142
2009,4,"SEA",0.300681431005111,7927,1174
2009,2,"RDD",0,112,35
2009,2,"CIC",0,109,31
2009,6,"MCI",2.87685290763968,4295,877
2009,1,"BET",1.33333333333333,88,15
2009,2,"LWS",0,46,5
2009,12,"BTR",6.34517766497462,748,197
2009,11,"AVP",0,143,13
2009,10,"OXR",14.3333333333333,88,9
2009,2,"LGA",5.21895424836601,8052,1224
2009,2,"CLL",0,80,5
2009,8,"RNO",1.24736842105263,1685,190
2009,9,"EVV",6.21276595744681,315,47
2009,6,"OAJ",4.05555555555556,167,36
2009,3,"DEN",2.51298076923077,20588,4160
2009,10,"SJC",1.37958532695375,3960,627
2009,10,"IPL",0,62,3
2009,10,"SAN",1.80639868744873,6831,1219
2009,8,"SLC",0.914798206278027,12265,1561
2009,9,"EUG",0,429,48
2009,2,"MOT",0,65,8
2009,12,"PNS",2.49655172413793,825,145
2009,4,"CVG",3.1873840445269,5894,1078
2009,12,"MSN",1.06849315068493,939,292
2009,7,"LAX",0.362698120162182,17457,2713
2009,2,"BTR",2.23913043478261,563,92
2009,12,"LWS",2.5,54,18
2009,7,"BTM",0,61,2
2009,9,"ICT",4.57594936708861,1088,158
2009,10,"HPN",0.970238095238095,833,168
2009,9,"CDV",0.857142857142857,60,14
2009,12,"RDD",0,119,26
2009,1,"DRO",22.3,244,50
2009,12,"CIC",0,116,28
2009,9,"ASE",17.2051282051282,291,78
2009,9,"BRO",0,226,22
2009,7,"MOB",6.29347826086957,641,184
2009,9,"WRG",1.72727272727273,60,11
2009,12,"LGA",2.90554414784394,7895,1948
2009,12,"CLL",3.38095238095238,93,21
2009,11,"DBQ",0,84,10
2009,1,"HNL",0.16988416988417,4818,777
2009,2,"PNS",0.330708661417323,656,127
2009,4,"BQK",0,82,16
2009,12,"MOT",1.625,20,8
2009,1,"GRB",3.73504273504274,526,117
2009,5,"MFE",0.241379310344828,382,29
2009,3,"BFL",0,309,38
2009,3,"TEX",0,52,9
2009,1,"CLE",3.49893617021277,4452,940
2009,8,"BJI",0,12,2
2009,8,"HLN",0,169,16
2009,2,"FLO",0,48,4
2009,7,"SJU",0.851203501094092,1957,457
2009,11,"LFT",3.01538461538462,481,65
2009,10,"SHV",4.92929292929293,428,99
2009,2,"FLL",0.378499440089586,5256,893
2009,10,"BLI",NA,18,0
2009,4,"MLB",2.27272727272727,200,55
2009,4,"GCC",18.6,120,15
2009,6,"ALO",0,30,3
2009,9,"MBS",4.82051282051282,307,39
2009,5,"MLU",12.195652173913,211,46
2009,9,"GUC",17.1111111111111,61,9
2009,3,"OAK",0.90546218487395,4270,476
2009,9,"ISP",2.41176470588235,643,34
2009,5,"OMA",2.87239583333333,2345,384
2009,2,"BIS",0,168,28
2009,12,"MCO",0.950747581354441,10351,2274
2009,1,"ERI",0,116,23
2009,2,"MTJ",0.813953488372093,285,43
2009,12,"MKE",1.30937972768533,3819,1322
2009,1,"OME",0.428571428571429,91,14
2009,6,"MLI",1.58974358974359,702,117
2009,6,"RAP",5.16666666666667,371,90
2009,12,"CSG",0.413793103448276,135,29
2009,1,"BQK",0,77,16
2009,12,"JNU",2.95652173913043,290,69
2009,4,"GRB",1.81578947368421,546,76
2009,4,"HNL",0.0973084886128364,4608,483
2009,5,"COD",0,83,4
2009,6,"TWF",10.2,120,5
2009,8,"AVL",3.25,414,132
2009,4,"CLE",0.988286969253294,4804,683
2009,8,"ATL",1.52870688756903,37476,9597
2009,8,"PIA",1.36666666666667,438,60
2009,6,"DFW",7.80009444356997,22338,6353
2009,6,"TYR",14.9677419354839,120,31
2009,11,"MTJ",44,90,6
2009,3,"ABQ",1.36228287841191,3077,403
2009,11,"BIS",0,253,10
2009,6,"AZO",1.34615384615385,228,26
2009,8,"ATW",5.73239436619718,479,71
2009,4,"DRO",2.34285714285714,270,35
2009,10,"BZN",2.18867924528302,258,53
2009,5,"RDU",2.00198807157058,4573,1006
2009,10,"PSP",0.737226277372263,887,137
2009,1,"CVG",5.42127460168697,6048,2134
2009,9,"TUL",2.57868020304569,1667,197
2009,11,"FLL",0.877708978328173,5206,646
2009,2,"LFT",4.15384615384615,379,39
2009,6,"LSE",0,176,31
2009,11,"FLO",0,30,4
2009,6,"BHM",4.93144208037825,1850,423
2009,3,"EVV",1.2741935483871,439,62
2009,4,"OME",7.84210526315789,90,19
2009,5,"BOI",0.088,1129,125
2009,11,"PNS",0.1,850,110
2009,10,"FAT",6.60714285714286,1100,168
2009,2,"DBQ",0.416666666666667,80,12
2009,4,"ERI",0,116,16
2009,5,"CRW",1.11111111111111,257,54
2009,6,"ACT",0.285714285714286,150,21
2009,9,"DEN",1.83641975308642,18876,2592
2009,9,"ACY",0,72,15
2009,8,"LMT",6.46666666666667,124,30
2009,5,"RSW",0.87,1868,300
2009,3,"EUG",0,412,62
2009,9,"GRK",4.23076923076923,144,26
2009,3,"MSP",3.61844758064516,10215,1984
2009,5,"TRI",1.71698113207547,229,53
2009,6,"PHX",0.409388226240862,15429,2599
2009,9,"SRQ",0,324,52
2009,8,"SGF",1.80434782608696,681,138
2009,12,"AVP",1.6,149,60
2009,6,"DCA",5.86840579710145,6810,1725
2009,11,"BTR",3.46153846153846,731,91
2009,5,"MRY",0,526,91
2009,1,"MLB",1.72549019607843,154,51
2009,1,"GCC",7.6875,118,32
2009,5,"CHS",3.76068376068376,1256,351
2009,6,"GGG",13,60,6
2009,12,"BRW",3.81818181818182,69,22
2009,3,"BRO",2.47826086956522,121,23
2009,3,"ASE",22.8267716535433,617,127
2009,3,"WRG",3.375,62,16
2009,7,"EKO",0,119,6
2009,10,"TPA",2.13769751693002,5358,886
2009,7,"GJT",1.84146341463415,510,82
2009,5,"EWR",1.32469402447804,10210,2778
2009,6,"WYS",0,62,1
2009,12,"DBQ",17.6666666666667,88,24
2009,7,"IAD",1.86284289276808,6159,1203
2009,9,"BFL",0,262,12
2009,11,"LGA",1.21492295214923,7699,1233
2009,11,"CLL",0,89,6
2009,2,"AVP",4.69565217391304,162,23
2009,4,"CLD",0,186,1
2009,10,"LIH",0,1035,94
2009,11,"LWS",0,54,2
2009,4,"ROA",2.19298245614035,317,57
2009,5,"DAY",1.85526315789474,1236,228
2009,4,"MSO",0,228,24
2009,11,"CIC",0,115,11
2009,1,"LRD",22.5,193,22
2009,5,"CEC",0,85,31
2009,7,"VPS",1.72619047619048,624,168
2009,8,"GPT",0.391752577319588,568,97
2009,11,"RDD",0,118,12
2009,3,"ICT",2.66203703703704,1160,216
2009,11,"MSN",2.91428571428571,978,105
2009,2,"BRW",4,56,22
2009,7,"DTW",2.86479802143446,13907,3639
2009,4,"SPI",0,124,14
2009,10,"YAK",0,62,8
2009,3,"CDV",0,62,15
2009,8,"MFR",0.492063492063492,402,63
2009,8,"BUR",1.08888888888889,2371,225
2009,8,"SNA",1.03373015873016,4059,504
2009,11,"CSG",1.2962962962963,143,27
2009,2,"JNU",2.75949367088608,275,79
2009,8,"SYR",1.66822429906542,843,214
2009,5,"TVC",0.304347826086957,279,23
2009,11,"MKE",0.390852390852391,3887,481
2009,5,"FWA",1.67213114754098,439,61
2009,11,"MCO",0.463627546071775,9608,1031
2009,8,"ORD",2.36578073089701,27572,6020
2009,1,"SEA",4.11505832449629,7905,1886
2009,10,"SMX",8.33333333333333,117,12
2009,4,"BET",0,86,11
2009,10,"RKS",0.930232558139535,151,43
2009,3,"GUC",0,157,31
2009,4,"FAR",0,351,29
2009,4,"YUM",3,240,16
2009,12,"LFT",8.23728813559322,483,118
2009,7,"GSP",0.859649122807018,1009,228
2009,5,"DSM",1.52093023255814,1328,215
2009,8,"CWA",2.2,263,65
2009,8,"SPS",NA,13,0
2009,3,"MBS",0.594594594594595,302,37
2009,3,"ISP",1.96808510638298,826,94
2009,4,"CPR",8.88,173,25
2009,9,"OAK",0.519163763066202,3982,287
2009,1,"FLO",0,52,8
2009,9,"BNA",1.90693739424704,4426,591
2009,8,"LNK",1.21428571428571,260,42
2009,12,"SPI",7.93939393939394,124,33
2009,6,"FLG",0,150,16
2009,7,"FNT",1.70289855072464,750,138
2009,1,"FLL",0.522427440633245,5615,1137
2009,11,"CVG",2.35903614457831,3976,415
2009,3,"PSE",0,62,4
2009,5,"IAH",0.614386154678204,15192,1849
2009,3,"FAI",5.43243243243243,319,74
2009,7,"EWN",0.366666666666667,115,30
2009,6,"RIC",2.68621700879765,1511,341
2009,12,"MSO",4.10989010989011,247,91
2009,7,"CDC",0,58,6
2009,12,"ROA",7.08108108108108,303,74
2009,7,"RST",0,294,29
2009,9,"ELP",1.76973684210526,1763,152
2009,12,"CLD",0,163,19
2009,1,"BIS",22.6428571428571,150,28
2009,1,"MTJ",3.54545454545455,288,66
2009,2,"ERI",11.5,108,14
2009,4,"DBQ",0,86,16
2009,10,"SIT",27.25,93,16
2009,6,"TLH",4.3,460,130
2009,8,"AKN",0,22,3
2009,2,"OME",27.35,84,20
2009,7,"COS",6.5515873015873,1245,252
2009,5,"HSV",3.78494623655914,854,186
2009,9,"CID",2.07058823529412,700,85
2009,11,"BQK",4.22222222222222,76,27
2009,3,"DAB",2.09803921568627,184,51
2009,10,"CAK",0.483870967741935,751,155
2009,12,"CPR",12.3428571428571,186,35
2009,11,"MLB",0.976190476190476,175,42
2009,11,"GCC",0,118,5
2009,7,"BKG",0,61,25
2009,4,"LFT",20.7741935483871,414,93
2009,12,"FAR",1.20168067226891,361,119
2009,12,"YUM",1.93939393939394,362,33
2009,9,"IYK",0,79,2
2009,1,"BTR",5.09701492537313,606,134
2009,12,"BET",1.75,85,20
2009,5,"ROC",2.75,1141,232
2009,9,"LGB",0.343434343434343,1157,99
2009,2,"DRO",3.04166666666667,242,24
2009,6,"STT",0.215384615384615,228,65
2009,10,"CHA",0.259259259259259,405,108
2009,6,"MHT",4.32916666666667,1262,240
2009,5,"ADQ",0,52,6
2009,6,"STX",10.2307692307692,34,13
2009,2,"HNL",0.0885122410546139,4329,531
2009,9,"OGG",0,1590,91
2009,3,"MYR",3.31521739130435,351,92
2009,2,"GRB",3.81818181818182,485,66
2009,1,"PNS",1.48666666666667,731,150
2009,2,"CLE",5.33388429752066,4259,605
2009,7,"PWM",0.672514619883041,806,171
2009,2,"FAR",0.161290322580645,274,31
2009,2,"YUM",3.29411764705882,221,34
2009,3,"CHO",8.57692307692308,88,26
2009,1,"MSN",1.29957805907173,1049,237
2009,2,"CPR",0,156,9
2009,1,"RDD",6.23684210526316,124,38
2009,11,"LRD",3.6,211,25
2009,1,"CIC",0.5625,117,32
2009,3,"EYW",4.94827586206897,126,58
2009,12,"DRO",22.4242424242424,305,66
2009,3,"TXK",12.4166666666667,93,12
2009,1,"LWS",4.18181818181818,49,11
2009,2,"BET",8.32,80,25
2009,7,"ANC",2.91625615763547,2055,203
2009,1,"LGA",4.77992485238862,8677,1863
2009,1,"CLL",0,88,14
2009,7,"SMF",0.277966101694915,4076,590
2009,6,"CAE",1.56701030927835,847,194
2009,10,"BUF",1.07730673316708,2038,401
2009,7,"CRP",3.88135593220339,480,59
2009,6,"ACV",0,302,59
2009,3,"PIH",5.4,117,5
2009,7,"KOA",0,1224,102
2009,12,"CLE",2.20663811563169,4494,934
2009,12,"HNL",0.472945891783567,4643,499
2009,10,"ABY",1.75,83,24
2009,12,"GRB",1.05932203389831,461,118
2009,1,"MOT",39.0833333333333,89,12
2009,4,"JNU",0.305084745762712,296,59
2009,4,"BRW",0,60,11
2009,8,"LAW",NA,2,0
2009,7,"TUS",1.23643410852713,1877,258
2009,7,"JAC",5.15094339622642,444,53
2009,9,"HDN",0.6,61,10
2009,10,"SBN",1.02816901408451,316,71
2009,2,"SPI",3,85,13
2009,2,"ROA",0.128205128205128,262,39
2009,10,"JAN",2.07284768211921,1095,302
2009,2,"CLD",3.41666666666667,170,12
2009,4,"AVP",0,204,28
2009,9,"GEG",0.274336283185841,1049,113
2009,10,"BDL",0.509090909090909,1878,330
2009,9,"MAF",5.1875,504,32
2009,11,"SEA",1.06291390728477,7589,604
2009,2,"MSO",0.208333333333333,210,24
2009,3,"ITH",0,31,8
2009,5,"GFK",0,124,5
2009,9,"SAV",5.40659340659341,823,182
2009,9,"PBI",3.57205240174673,1530,229
2009,3,"SBA",0,973,103
2009,1,"MCO",2.43864519711272,10312,1801
2009,10,"SFO",0.949095022624434,11654,2652
2009,6,"PSC",0,275,31
2009,6,"GTF",0,177,31
2009,1,"MKE",1.06036745406824,3200,762
2009,8,"MIA",5.345703125,5393,1536
2009,12,"ERI",4.16666666666667,72,18
2009,6,"MGM",1.21739130434783,358,92
2009,9,"MWH",NA,60,0
2009,6,"SDF",2.29357798165138,1637,327
2009,1,"CSG",0.818181818181818,115,22
2009,12,"OME",1.91666666666667,90,24
2009,8,"LEX",1.04545454545455,676,110
2009,7,"GSO",3.0042735042735,881,234
